Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
d_james_4.txt,1,74,75.57,55.37,15.32,1.00,14.80,20.27,91.89,56.76,6.76,5.41,1.35,0.00,2.70,0.00,1.35,1.35,13.51,12.16,9.46,6.76,9.46,4.05,13.51,6.76,6.76,0.00,0.00,4.05,6.76,0.00,6.76,1.35,1.35,0.00,8.11,0.00,1.35,0.00,0.00,12.16,0.00,1.35,2.70,2.70,1.35,4.05,1.35,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,6.76,0.00,1.35,2.70,0.00,2.70,4.05,6.76,2.70,12.16,1.35,6.76,5.41,2.70,1.35,1.35,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.11,6.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00
d_james_5.txt,1,75,62.61,65.56,91.75,25.77,12.50,12.00,94.67,54.67,10.67,6.67,1.33,5.33,0.00,0.00,0.00,4.00,8.00,14.67,6.67,8.00,9.33,4.00,14.67,10.67,1.33,0.00,0.00,4.00,5.33,2.67,2.67,0.00,1.33,0.00,8.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,2.67,4.00,1.33,1.33,0.00,0.00,1.33,0.00,0.00,0.00,1.33,10.67,6.67,1.33,1.33,1.33,0.00,5.33,6.67,2.67,24.00,5.33,13.33,9.33,4.00,4.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.67,6.67,2.67,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00
d_james_6.txt,1,122,92.01,20.62,96.59,7.09,15.25,14.75,91.80,54.10,13.93,10.66,9.84,0.00,0.00,0.82,0.00,3.28,11.48,15.57,7.38,2.46,3.28,0.82,15.57,4.92,1.64,0.82,3.28,3.28,6.56,2.46,4.10,0.82,0.00,0.00,2.46,0.00,0.00,0.82,0.00,8.20,4.10,0.82,0.82,0.82,2.46,0.00,0.82,0.00,0.00,0.82,1.64,0.00,0.00,0.00,1.64,5.74,0.00,1.64,2.46,0.82,1.64,9.02,4.10,0.00,19.67,3.28,13.11,4.10,1.64,6.56,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.30,6.56,4.92,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00
d_james_7.txt,1,86,70.92,32.10,93.79,98.75,14.33,18.60,88.37,55.81,13.95,9.30,6.98,0.00,2.33,0.00,0.00,4.65,6.98,15.12,11.63,2.33,4.65,2.33,19.77,6.98,5.81,1.16,1.16,0.00,8.14,6.98,1.16,0.00,0.00,0.00,4.65,0.00,0.00,0.00,0.00,8.14,1.16,0.00,1.16,1.16,2.33,2.33,3.49,1.16,1.16,1.16,1.16,0.00,0.00,0.00,0.00,5.81,1.16,2.33,1.16,3.49,0.00,3.49,11.63,2.33,20.93,5.81,12.79,5.81,2.33,4.65,1.16,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.14,6.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00
d_james_8.txt,1,148,84.86,75.05,71.04,64.20,14.80,13.51,93.24,58.11,13.51,8.11,2.70,4.73,0.00,0.00,0.68,4.73,12.84,14.86,10.14,6.08,3.38,0.68,18.24,4.05,0.68,1.35,0.68,2.03,4.73,3.38,1.35,0.00,0.68,0.00,7.43,0.00,0.00,0.00,0.68,9.46,0.68,0.00,1.35,2.03,3.38,2.03,4.73,1.35,0.00,1.35,0.68,0.68,0.00,0.00,0.00,8.11,4.73,0.00,1.35,1.35,0.68,12.16,5.41,2.03,20.27,2.03,13.51,5.41,1.35,2.70,4.05,0.68,0.00,0.00,1.35,0.00,0.00,0.68,0.68,0.00,10.14,6.76,2.03,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00
d_james_9.txt,1,67,61.48,18.53,30.32,25.77,9.57,22.39,91.04,59.70,5.97,4.48,1.49,0.00,1.49,0.00,1.49,1.49,10.45,11.94,10.45,10.45,4.48,7.46,13.43,2.99,1.49,0.00,0.00,2.99,7.46,2.99,2.99,1.49,0.00,0.00,7.46,0.00,1.49,0.00,0.00,16.42,0.00,0.00,2.99,2.99,4.48,8.96,4.48,1.49,1.49,1.49,1.49,0.00,0.00,0.00,1.49,4.48,1.49,0.00,2.99,0.00,0.00,1.49,8.96,0.00,10.45,1.49,7.46,2.99,0.00,7.46,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.91,8.96,5.97,0.00,0.00,0.00,1.49,1.49,0.00,0.00,0.00,0.00
d_monaco_1.txt,1,136,87.47,20.92,12.07,53.41,27.20,18.38,82.35,55.15,8.09,2.21,0.74,0.00,1.47,0.00,0.00,5.88,13.24,13.24,11.76,0.74,5.88,4.41,16.18,5.15,3.68,0.74,1.47,2.94,4.41,2.94,1.47,0.00,0.00,0.74,3.68,0.00,0.74,0.00,0.00,14.71,0.00,0.74,1.47,5.15,1.47,8.09,3.68,2.21,0.00,0.00,0.74,0.00,0.74,0.00,0.00,2.21,0.74,0.74,1.47,0.00,0.00,5.88,8.82,2.94,6.62,2.21,5.15,0.00,0.74,5.15,1.47,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.12,4.41,3.68,0.00,0.00,0.00,0.74,3.68,5.88,0.74,0.00,0.00
d_monaco_10.txt,1,155,88.25,84.91,31.24,73.91,19.38,12.26,86.45,50.97,9.68,8.39,1.29,5.16,0.65,0.65,0.65,1.29,11.61,12.26,8.39,2.58,5.81,1.29,14.84,5.16,3.23,0.00,2.58,3.87,4.52,3.23,0.65,0.00,0.65,0.00,9.68,0.00,1.29,0.00,0.65,10.97,1.94,0.65,2.58,1.94,2.58,2.58,3.87,1.29,0.65,1.29,0.65,0.00,0.00,0.00,0.65,13.55,7.10,1.29,2.58,3.87,0.00,5.16,8.39,0.00,15.48,1.94,9.68,5.16,1.29,2.58,3.23,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.84,4.52,2.58,1.29,0.00,0.00,0.65,1.94,3.87,0.00,0.00,0.00
d_monaco_11.txt,1,98,47.35,11.05,92.38,97.12,12.25,15.31,88.78,59.18,11.22,5.10,5.10,0.00,0.00,0.00,0.00,6.12,11.22,10.20,12.24,10.20,5.10,4.08,18.37,7.14,2.04,0.00,1.02,4.08,5.10,5.10,0.00,0.00,0.00,0.00,3.06,0.00,1.02,0.00,0.00,16.33,2.04,1.02,1.02,2.04,5.10,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.06,0.00,1.02,1.02,1.02,0.00,2.04,11.22,1.02,17.35,4.08,10.20,6.12,1.02,3.06,1.02,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.33,8.16,3.06,0.00,0.00,0.00,0.00,1.02,2.04,1.02,0.00,1.02
d_monaco_12.txt,1,257,44.13,17.52,95.41,19.93,14.28,17.51,91.83,54.09,15.18,10.89,7.39,0.00,0.78,0.00,2.72,3.89,7.78,8.95,8.95,3.11,8.95,3.11,17.90,5.06,1.95,1.17,1.56,1.17,5.06,2.33,2.72,0.00,1.17,0.00,7.78,0.00,0.39,0.00,0.00,10.89,1.17,0.00,0.78,3.11,1.17,7.39,3.11,0.39,0.00,0.78,1.95,0.39,0.39,0.00,1.17,6.23,0.39,1.95,1.95,2.33,0.00,10.51,5.06,0.39,15.95,4.28,7.39,6.23,3.11,1.95,2.33,3.11,0.00,0.00,0.39,0.00,0.00,0.39,0.00,0.00,13.23,7.00,4.28,0.39,0.00,0.00,0.00,0.78,0.00,0.39,0.00,0.39
d_monaco_13.txt,1,98,96.04,34.14,82.17,12.30,16.33,16.33,91.84,55.10,10.20,8.16,7.14,0.00,0.00,0.00,1.02,2.04,13.27,16.33,6.12,3.06,5.10,1.02,11.22,6.12,4.08,0.00,3.06,3.06,3.06,1.02,2.04,0.00,1.02,0.00,6.12,0.00,0.00,1.02,0.00,6.12,1.02,1.02,1.02,1.02,1.02,2.04,5.10,4.08,1.02,0.00,1.02,0.00,0.00,0.00,1.02,5.10,0.00,0.00,4.08,0.00,1.02,7.14,3.06,0.00,17.35,1.02,13.27,3.06,2.04,2.04,7.14,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.22,6.12,3.06,0.00,0.00,0.00,0.00,1.02,0.00,1.02,0.00,0.00
d_monaco_14.txt,1,201,70.56,14.80,94.03,25.77,16.75,18.91,90.55,54.23,11.44,5.47,5.47,0.00,0.00,0.00,0.00,5.97,5.97,15.92,7.46,6.97,5.97,2.99,15.42,3.98,1.49,1.49,1.00,3.48,5.47,2.49,2.49,0.00,0.00,0.00,4.98,0.00,0.50,0.00,0.00,14.93,1.49,1.00,2.49,4.98,1.00,6.97,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,7.96,1.49,2.49,1.49,1.49,1.49,7.96,5.47,0.00,18.91,1.00,10.95,6.97,2.49,2.49,2.49,1.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.93,6.97,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99,0.00
d_monaco_15.txt,1,124,66.55,37.35,70.28,71.22,17.71,12.90,85.48,55.65,15.32,12.10,7.26,0.00,1.61,0.00,3.23,3.23,9.68,11.29,8.87,3.23,6.45,1.61,13.71,4.84,4.03,1.61,2.42,4.03,3.23,2.42,0.00,0.00,0.00,0.00,8.06,0.00,0.81,0.00,0.00,12.10,2.42,0.81,2.42,1.61,1.61,4.03,3.23,1.61,0.00,0.00,1.61,0.81,0.81,0.00,0.00,0.81,0.81,0.00,0.00,0.00,0.00,4.03,6.45,0.81,12.90,3.23,8.87,3.23,0.81,2.42,2.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.32,5.65,3.23,0.00,0.00,0.00,0.00,1.61,3.23,0.00,1.61,0.00
d_monaco_16.txt,1,70,97.54,38.74,62.17,1.00,14.00,14.29,84.29,50.00,10.00,5.71,5.71,0.00,0.00,0.00,0.00,4.29,14.29,14.29,5.71,4.29,1.43,0.00,10.00,4.29,1.43,2.86,1.43,0.00,8.57,0.00,8.57,2.86,0.00,0.00,2.86,0.00,0.00,0.00,0.00,1.43,1.43,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,1.43,1.43,0.00,1.43,7.14,1.43,0.00,15.71,4.29,11.43,4.29,1.43,4.29,2.86,1.43,0.00,0.00,1.43,0.00,1.43,0.00,0.00,0.00,12.86,7.14,0.00,0.00,2.86,0.00,2.86,0.00,0.00,0.00,0.00,0.00
d_monaco_17.txt,1,103,58.54,78.14,58.76,79.01,12.88,15.53,94.17,53.40,14.56,9.71,1.94,7.77,0.00,0.00,0.00,3.88,8.74,10.68,8.74,2.91,7.77,2.91,18.45,3.88,1.94,1.94,0.97,5.83,2.91,2.91,0.00,0.00,0.00,0.00,9.71,0.00,0.00,0.00,0.00,11.65,1.94,0.00,1.94,2.91,0.00,4.85,6.80,5.83,0.00,0.97,0.97,0.00,0.97,0.00,0.00,9.71,8.74,0.00,0.97,0.00,0.00,15.53,2.91,0.97,15.53,3.88,10.68,2.91,5.83,0.97,3.88,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.59,7.77,4.85,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00
d_monaco_18.txt,1,198,81.25,22.44,95.70,54.29,16.50,18.69,91.92,55.56,15.15,10.61,9.60,0.00,0.00,1.01,0.00,4.55,10.10,15.15,6.57,5.56,5.05,1.01,17.17,4.55,2.02,2.53,2.53,1.52,5.05,3.03,1.52,0.00,0.51,0.51,5.05,0.00,0.00,1.52,0.00,8.59,3.03,1.01,1.01,2.53,0.00,2.02,3.03,1.01,1.52,0.00,1.52,0.00,0.00,0.00,1.52,7.07,0.51,1.52,2.53,2.53,0.51,10.61,2.53,1.01,18.69,4.55,8.59,6.06,2.02,4.55,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,6.06,2.02,0.00,0.00,0.00,0.00,0.51,0.00,1.01,0.00,0.00
d_monaco_19.txt,1,210,70.76,74.76,34.27,52.57,23.33,19.05,87.62,58.57,12.86,9.05,0.95,7.62,0.00,0.48,0.00,3.81,9.05,15.24,10.48,3.81,6.19,3.81,18.57,5.24,4.29,1.43,1.90,0.95,5.71,3.33,1.90,0.00,0.48,0.48,10.48,0.00,0.48,0.48,0.00,13.33,1.43,0.48,3.33,1.43,0.95,6.67,0.95,0.48,0.00,0.48,0.48,0.48,0.00,0.00,0.00,11.90,8.10,0.48,2.38,0.48,0.95,10.00,7.14,1.43,13.33,3.33,7.62,4.29,1.43,1.90,2.38,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,4.76,3.33,0.00,0.00,0.00,0.48,0.00,0.00,0.48,0.95,0.00
d_monaco_2.txt,1,108,76.93,71.09,97.12,13.28,15.43,14.81,88.89,61.11,10.19,5.56,0.00,5.56,0.00,0.00,0.00,4.63,12.96,14.81,10.19,7.41,7.41,2.78,18.52,2.78,0.93,2.78,1.85,1.85,0.93,0.00,0.93,0.93,0.00,0.00,8.33,0.00,0.00,0.00,0.00,10.19,1.85,0.93,0.00,0.00,1.85,5.56,1.85,0.93,0.00,0.93,0.00,0.00,0.00,0.00,0.00,11.11,5.56,1.85,2.78,0.93,0.00,14.81,1.85,0.00,25.00,3.70,13.89,7.41,0.93,0.93,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,6.48,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00
d_monaco_20.txt,1,120,69.57,56.63,88.91,6.91,15.00,18.33,93.33,57.50,13.33,10.83,6.67,1.67,0.00,1.67,0.83,2.50,10.83,13.33,10.83,5.83,5.00,2.50,16.67,5.83,0.83,0.83,2.50,0.00,5.00,1.67,3.33,0.83,0.83,0.00,12.50,1.67,0.83,1.67,1.67,6.67,0.00,0.83,0.83,0.00,1.67,3.33,3.33,0.83,1.67,0.00,0.83,0.83,0.00,0.00,0.00,9.17,4.17,0.00,4.17,0.83,0.00,9.17,5.83,0.00,20.83,0.83,13.33,7.50,4.17,3.33,5.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.17,6.67,0.83,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.00,0.00
d_monaco_3.txt,1,141,49.81,76.10,47.12,25.77,14.10,7.80,90.78,60.28,14.89,10.64,2.13,6.38,0.00,1.42,0.71,4.26,11.35,11.35,8.51,8.51,7.80,3.55,14.18,4.26,1.42,0.71,0.71,2.13,1.42,0.71,0.71,0.00,0.00,0.00,11.35,1.42,0.00,2.13,0.00,9.93,0.00,0.71,2.13,0.71,1.42,4.96,3.55,2.13,0.71,0.71,0.00,0.00,0.00,0.00,0.00,12.06,7.80,0.00,2.13,1.42,0.71,8.51,2.84,0.00,17.02,2.13,12.06,2.84,1.42,4.26,5.67,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,6.38,3.55,0.00,0.00,0.71,0.00,0.00,0.00,2.13,0.00,0.00
d_monaco_4.txt,1,213,72.31,80.09,78.93,25.77,17.75,11.27,92.02,57.28,12.68,9.86,2.35,6.57,0.00,0.00,0.94,2.82,10.80,13.15,8.45,5.63,6.57,2.82,15.49,5.63,3.76,0.00,2.35,1.88,5.63,2.82,2.82,1.41,0.00,0.47,12.21,0.94,0.00,0.94,0.47,12.68,1.41,1.41,2.35,2.35,1.88,5.16,3.29,0.00,2.35,0.47,0.47,0.00,0.00,0.00,0.47,13.15,7.98,0.94,3.76,1.41,0.00,8.45,5.63,1.88,19.25,1.88,12.21,6.57,0.94,3.29,2.82,1.88,0.00,0.00,0.47,0.00,0.00,0.00,0.47,0.00,12.68,5.63,3.76,0.00,0.00,0.00,0.00,0.94,0.94,0.47,0.00,0.94
d_monaco_5.txt,1,201,68.05,18.53,30.32,98.12,15.46,12.94,85.57,54.23,12.44,8.96,7.96,0.00,1.00,0.00,0.00,3.48,11.94,9.45,10.95,3.48,6.47,1.99,17.91,6.47,3.48,0.50,2.49,0.00,6.47,5.97,0.50,0.00,0.00,0.00,3.48,0.00,0.50,0.00,1.00,12.44,1.49,1.00,3.98,2.49,1.00,3.48,1.49,1.00,0.00,0.00,2.99,0.00,0.00,0.00,2.99,3.98,0.50,0.50,1.49,1.99,0.00,9.95,4.98,1.99,8.96,1.99,5.47,2.49,0.50,2.99,2.49,0.50,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,16.92,8.46,7.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
d_monaco_6.txt,1,57,33.88,80.98,61.85,6.35,9.50,22.81,91.23,56.14,22.81,12.28,7.02,3.51,1.75,0.00,0.00,10.53,5.26,10.53,7.02,5.26,5.26,1.75,10.53,0.00,0.00,1.75,0.00,0.00,5.26,0.00,1.75,0.00,1.75,0.00,14.04,1.75,3.51,0.00,0.00,8.77,1.75,3.51,1.75,0.00,0.00,1.75,1.75,0.00,0.00,0.00,3.51,0.00,0.00,0.00,3.51,12.28,10.53,0.00,1.75,0.00,0.00,8.77,0.00,0.00,14.04,3.51,5.26,5.26,0.00,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.28,5.26,1.75,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00
d_monaco_7.txt,1,35,98.83,38.74,62.17,25.77,35.00,22.86,91.43,45.71,2.86,0.00,0.00,0.00,0.00,0.00,0.00,2.86,14.29,14.29,11.43,0.00,0.00,2.86,14.29,5.71,0.00,0.00,0.00,0.00,5.71,2.86,2.86,2.86,0.00,0.00,2.86,0.00,0.00,0.00,0.00,5.71,0.00,0.00,0.00,2.86,0.00,2.86,5.71,0.00,0.00,5.71,5.71,0.00,0.00,0.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,2.86,11.43,0.00,20.00,2.86,20.00,0.00,2.86,5.71,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43,2.86,8.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_monaco_8.txt,1,133,61.14,91.19,81.22,54.07,19.00,21.80,88.72,54.14,17.29,11.28,1.50,7.52,0.00,0.00,2.26,6.02,5.26,15.04,6.02,6.02,6.77,0.75,13.53,1.50,0.75,3.01,3.01,3.76,1.50,1.50,0.00,0.00,0.00,0.00,12.03,0.00,0.00,0.00,0.00,12.78,3.76,2.26,0.75,2.26,1.50,3.76,2.26,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,7.52,1.50,0.00,2.26,0.00,9.77,2.26,1.50,18.05,5.26,10.53,5.26,2.26,1.50,2.26,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.27,5.26,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_monaco_9.txt,1,162,45.11,12.04,99.00,48.69,16.20,20.99,93.21,56.79,16.67,13.58,12.96,0.00,0.00,0.00,0.62,3.09,6.17,12.96,11.73,4.94,6.17,1.85,17.90,5.56,3.09,2.47,0.00,1.23,3.70,2.47,1.23,0.00,0.00,0.00,5.56,0.00,1.23,0.00,0.00,9.26,1.23,0.62,1.23,3.09,1.85,2.47,3.09,1.23,0.00,0.00,4.32,1.23,1.85,0.00,1.23,4.94,1.85,1.85,1.23,0.62,0.00,9.88,4.94,1.85,19.75,1.85,12.96,8.02,3.09,4.32,4.32,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,6.17,4.32,0.00,1.23,0.00,0.00,0.62,2.47,1.85,0.00,0.00
d_sofitel_1.txt,1,141,78.99,17.82,29.28,52.37,11.75,18.44,87.94,48.23,8.51,6.38,6.38,0.00,0.00,0.00,0.00,2.13,12.06,9.22,11.35,2.13,7.80,0.71,17.02,9.22,3.55,0.00,2.13,2.84,4.26,2.84,1.42,0.00,0.00,0.71,1.42,0.00,0.00,0.00,0.00,9.22,0.71,0.71,3.55,0.71,1.42,3.55,8.51,4.96,2.13,0.00,2.84,0.00,0.00,0.00,2.84,4.26,0.00,0.71,1.42,2.13,0.00,9.93,6.38,0.00,10.64,1.42,7.09,3.55,3.55,4.96,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.02,7.09,4.26,0.00,0.00,0.00,1.42,0.71,0.00,2.13,1.42,0.00
d_sofitel_10.txt,1,133,67.14,18.34,55.32,80.33,14.78,17.29,85.71,51.88,12.78,6.02,5.26,0.00,0.75,0.00,0.00,6.77,7.52,11.28,9.02,3.01,6.02,2.26,17.29,2.26,0.75,0.00,0.75,2.26,4.51,3.76,0.75,0.75,0.00,0.00,3.01,0.00,0.00,0.00,0.00,15.04,1.50,0.75,1.50,6.02,3.01,5.26,2.26,0.00,0.75,0.75,3.01,0.00,0.00,0.00,3.01,1.50,0.00,0.75,0.00,0.00,0.75,10.53,6.77,0.00,11.28,0.75,5.26,6.02,0.00,4.51,0.75,3.76,0.00,0.00,0.75,0.00,0.00,0.75,0.00,0.00,12.03,6.77,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_sofitel_11.txt,1,36,60.80,20.24,94.42,1.00,12.00,11.11,91.67,58.33,8.33,8.33,8.33,0.00,0.00,0.00,0.00,0.00,11.11,11.11,13.89,5.56,8.33,2.78,19.44,8.33,0.00,0.00,0.00,2.78,8.33,0.00,8.33,2.78,5.56,0.00,2.78,2.78,0.00,0.00,2.78,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,2.78,0.00,2.78,0.00,2.78,8.33,5.56,2.78,22.22,5.56,13.89,8.33,2.78,2.78,2.78,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,2.78,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00
d_sofitel_12.txt,1,162,59.07,85.30,45.81,10.27,18.00,16.05,88.89,56.79,15.43,10.49,3.09,7.41,0.00,0.00,0.00,4.94,11.11,9.26,9.26,4.32,6.79,1.85,15.43,5.56,1.85,2.47,1.23,1.85,2.47,0.62,1.85,0.62,0.62,0.00,13.58,1.23,0.00,0.62,1.85,9.26,1.23,0.00,3.09,3.09,0.00,5.56,1.23,0.62,0.00,0.62,1.23,0.62,0.00,0.00,0.62,11.11,9.26,0.62,1.23,0.62,0.00,12.35,2.47,0.00,13.58,1.23,9.26,4.32,0.00,1.85,4.94,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.73,5.56,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_sofitel_13.txt,1,145,76.59,16.71,77.42,92.20,13.18,17.93,93.10,55.86,9.66,7.59,7.59,0.00,0.00,0.00,0.00,2.07,8.97,15.17,11.72,5.52,6.21,1.38,18.62,6.90,5.52,1.38,2.07,1.38,6.21,4.83,0.69,0.00,0.00,0.00,2.07,0.00,0.69,0.00,0.00,9.66,1.38,1.38,2.76,2.07,0.00,2.76,3.45,1.38,0.69,0.00,4.83,0.69,0.69,0.00,3.45,6.21,1.38,0.00,4.14,0.69,0.00,11.72,4.83,2.07,16.55,3.45,11.03,3.45,2.07,2.07,3.45,0.00,0.00,0.00,1.38,0.00,0.00,0.69,0.69,0.00,11.03,7.59,2.76,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00
d_sofitel_14.txt,1,70,89.60,15.86,70.81,8.64,14.00,20.00,87.14,48.57,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,11.43,11.43,8.57,2.86,4.29,0.00,14.29,4.29,2.86,0.00,1.43,2.86,1.43,0.00,1.43,0.00,0.00,0.00,2.86,0.00,1.43,0.00,0.00,5.71,0.00,0.00,2.86,0.00,0.00,2.86,2.86,0.00,0.00,1.43,11.43,1.43,0.00,0.00,10.00,5.71,1.43,0.00,2.86,0.00,1.43,11.43,0.00,2.86,14.29,2.86,10.00,2.86,1.43,7.14,2.86,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,7.14,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_sofitel_15.txt,1,230,90.98,41.41,22.78,66.89,20.91,18.70,79.13,41.30,5.65,1.74,0.43,0.00,1.30,0.00,0.00,3.91,9.13,11.30,6.96,2.61,5.22,1.74,13.91,9.13,3.48,1.30,2.17,1.74,4.35,3.04,0.87,0.00,0.43,0.00,2.61,0.00,0.43,0.00,0.00,7.83,0.87,2.17,0.87,0.43,0.87,3.91,3.48,2.17,0.00,0.87,6.09,0.43,0.00,0.00,5.65,5.22,0.43,1.30,2.61,1.30,0.00,1.74,10.00,1.30,12.17,1.74,7.83,3.48,2.17,6.52,1.74,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.22,4.35,6.09,0.43,0.43,0.00,0.43,1.30,1.74,0.43,0.00,0.00
d_sofitel_16.txt,1,174,96.00,47.70,55.55,25.77,15.82,18.97,85.63,45.98,4.60,1.15,0.57,0.00,0.57,0.00,0.00,3.45,12.64,13.79,5.17,3.45,8.05,1.15,10.92,5.75,2.87,0.00,1.15,2.87,3.45,1.72,1.72,0.00,0.57,0.00,5.17,0.00,1.15,0.00,0.00,14.94,3.45,1.15,1.15,6.90,0.00,4.60,4.02,1.15,1.72,0.57,2.30,0.57,0.00,0.00,1.72,6.32,1.15,2.87,1.72,1.15,0.00,0.57,9.77,0.57,14.37,2.30,10.92,1.72,1.15,4.02,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.37,6.32,5.75,0.00,0.00,0.00,0.00,1.15,0.00,1.15,0.00,0.00
d_sofitel_17.txt,1,181,54.87,15.99,99.00,6.97,12.07,23.20,95.03,58.56,14.92,11.05,9.39,0.00,0.00,0.55,1.10,3.87,9.94,11.60,11.05,5.52,6.08,2.76,19.89,3.87,1.66,0.55,1.10,1.10,6.08,2.21,3.87,0.00,1.66,0.55,6.63,0.00,0.00,1.10,0.00,13.26,5.52,1.10,2.21,0.55,0.55,4.42,1.66,0.55,1.10,0.00,1.10,1.10,0.00,0.00,0.00,4.97,0.00,0.55,3.87,0.00,1.10,9.94,4.42,1.10,19.89,2.76,12.15,6.08,4.42,2.76,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.84,8.29,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00
